cell_id,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
9417e6a6e030,-0.47233564,0.15746099,0.40243948,3.986812,3.605219,7.592009,8.039056,1.1477115,1.0003344,-0.48917896,0.2996047,1.1911817,0.4591533,0.118712336,14.3515835,-0.2392353,8.366991,-0.37128255,4.8764715,8.856171,1.582716,3.44909,-0.50857395,-0.76507175,17.77351,1.8640815,-0.5522057,-0.83479494,1.5487882,0.6645032,-0.28787804,0.24039578,0.47099027,-1.0040474,1.5590552,0.046683367,0.85260093,23.309246,0.1979621,0.30172798,-0.0026685665,0.45396563,0.8009447,0.36227998,-0.023162855,1.3315259,-0.67330074,-0.21212143,10.2580805,0.37948447,0.070367634,0.19097947,0.85830176,1.1436493,1.3790717,1.6249185,0.19499637,4.750702,0.6093198,-0.59735394,0.6663631,0.3938543,0.9502011,0.3335481,0.6622894,-0.3334809,1.8936266,1.8746824,2.860497,-0.18000512,0.41795868,1.3241087,-0.5765363,3.3717546,-0.8946197,15.271262,-0.05995538,1.4078374,0.66498744,0.15427597,3.8611522,-0.5789391,0.829631,-0.6610735,-0.8081222,0.62316805,-0.34820846,1.8901948,2.063878,0.70180833,-0.89086354,-0.26733744,0.23915672,0.7528434,4.2471504,-0.20583083,0.094617546,6.4848104,1.509134,5.253707,4.5479918,-0.41407856,-0.32460308,2.1596704,6.3576765,2.096832,5.900238,-0.37570152,14.530088,2.4675596,2.2893333,2.222407,0.6088792,-0.30938432,-0.70489156,5.7642317,0.9543943,-0.8300339,-0.53663266,10.66919,0.49645707,1.3325411,0.2594424,-0.44079337,1.243331,0.9377682,0.81407136,0.8644766,1.2630787,-0.0010413984,0.5015408,12.395464,0.106156416,1.2014292,-0.25631195,1.0808766,6.004373,1.7953873,4.3690042,2.7137632
f1f05843c390,-0.091528475,-0.9454099,0.8955162,3.7879665,3.6702209,2.841986,-0.039943576,-0.07049996,2.185755,0.5015749,-0.5577761,0.0044332445,0.556755,-0.2492593,9.170372,0.16283552,3.2432907,1.04635,0.5437872,-0.02213633,0.78441465,1.1049902,-0.16716218,-0.29718655,5.687074,-0.41150904,-0.18154734,-0.39138627,-0.5739318,-0.014151275,-1.046072,-0.51109207,0.5012248,0.658535,-0.073387265,0.5008958,-0.3005923,10.436969,0.40862218,0.7053852,1.7082496,0.27472007,1.1980246,1.1391987,-0.10925281,1.1493406,-0.17401385,0.22911188,3.6280897,0.84071827,0.37031567,-0.13579422,-0.2734609,-0.08284867,1.1847823,0.678277,-0.078205705,4.2000685,-0.15144727,-0.18408793,-0.20104003,-0.20695156,-0.06591582,-0.07172233,-0.06952524,0.13260126,-0.35853592,0.964148,-0.0124848485,-0.42097983,0.28718317,-0.35301375,-0.19611984,1.433629,-0.46116215,8.677047,1.0688682,0.515196,-0.15998209,-0.31687143,2.5291052,0.62349355,-0.04743299,-0.19005206,0.3887248,0.44319168,1.1130278,0.23100467,0.25034893,0.0014797449,-0.7913847,-0.41665137,0.38329569,-0.2254811,1.682471,0.11919601,0.5995511,6.2213254,0.3722326,4.6614985,4.0843887,-0.11500445,0.06546116,0.4617565,1.7926984,1.2357309,4.085167,0.020886779,9.343887,2.074409,1.0325083,2.7252288,0.70366955,0.701437,-0.2731316,-0.00034317374,2.0306273,2.316301,-0.18892121,4.4935594,0.9727861,2.9367146,-0.253805,-0.11490223,0.103603125,-0.56906784,0.18531683,0.6092064,0.41763657,0.120233685,-0.43292078,8.054615,-0.5150061,-0.37498525,0.0028923154,-0.76640975,3.9851847,1.4422333,1.8046453,1.3589833
b84469bef327,-0.19126436,0.16412821,0.2681111,2.3719978,4.5889854,4.994497,1.3715893,0.4095869,1.4922103,1.3803811,-0.0060584545,1.4797913,-0.91519564,0.45923102,10.100522,0.057530537,4.591597,1.5129412,2.5369608,-0.0962615,0.30153966,2.2158642,-0.25658014,0.28284293,12.077924,-0.52157664,0.75098455,0.15192273,-0.24698314,-0.321592,0.06417498,0.015859962,0.36853588,-0.63188267,-0.19659036,1.3273349,0.85471225,12.035142,0.85541797,0.59966475,-0.23259446,0.15506281,-0.38594648,0.93571866,1.1699789,1.255553,0.58080775,1.2719795,4.1070013,-0.51600844,0.96957994,-0.6946322,-0.38899043,-0.16911975,1.0446237,1.1788423,-0.6217103,4.8658385,-0.25707018,2.5202334,-0.29093054,-0.023973167,0.525902,0.69954497,1.9917704,0.010531306,0.28996742,-0.68118936,3.0586784,1.3156205,0.16170643,1.2061135,-0.29575342,6.7989845,-0.9175321,10.853012,0.9525325,1.348907,-0.26052216,0.455603,2.4491587,-0.26414943,0.7889902,0.6263875,2.1944742,-0.40642026,0.5275699,-0.3453021,0.5156348,0.4971675,-0.51841927,-0.5454258,0.6787976,0.860844,1.8710351,0.034069374,-0.053742737,6.2907143,0.8516778,4.9061527,3.9677606,-0.19333392,4.76595,1.2993913,4.8398294,-0.41775694,3.2282195,-0.0829823,13.464668,1.9344969,0.88234663,0.9069361,0.13744898,0.43669632,1.2479856,3.361189,1.3638573,0.9570041,-0.27998912,10.813422,0.3747685,0.38106585,-0.36040926,-0.20025524,1.2266264,0.38553834,0.06439948,0.055899084,0.29029328,1.238678,-0.036701143,10.8384,2.6536837,0.47413135,-0.064994976,1.1647117,2.965512,0.66541004,2.4885597,1.2254326
acf092f46e81,0.6710871,0.6228316,-0.0067145675,0.79153496,4.8723383,5.6946874,9.670046,-0.6197834,-0.91058123,0.43923506,0.71554065,-0.5193016,0.65106505,-0.86719275,5.615996,-0.3757004,4.4618807,4.1694536,2.6522498,-0.40121698,-1.0184246,0.34520096,1.9832274,-0.9238746,8.352586,-0.21076724,-0.6780092,1.3427235,-0.32498392,-0.67353565,-0.19274648,-0.53808606,-1.2624847,0.96255195,1.399396,-0.85808235,-0.5081723,6.2881413,-0.59747136,0.16472444,-0.6502295,-1.0340006,-0.81379974,-0.9139776,-1.2131093,0.26721698,1.5950315,-1.0228037,6.154638,-0.15685607,-0.29361343,0.037209734,-0.8642857,-0.52404404,-0.3740703,-0.08126002,-1.589505,4.0893784,-0.6916091,0.28411213,-0.6607454,-0.09561418,0.5941245,-0.25875586,0.526326,-0.49167177,-1.020103,0.30077946,0.96791935,-0.32624954,-0.5288354,-0.8869034,0.36756998,0.74518543,0.8034251,3.3165207,-0.9606493,3.0393364,0.5346972,-0.8636844,2.120253,-0.7236923,-0.44323877,-0.82094085,1.7226706,-0.20068406,-0.5142933,0.030687198,-0.10587368,-0.6639028,-0.34440377,-0.43421665,-0.65511876,-0.55578434,1.9450004,-0.31614673,-0.5978081,4.2858987,-0.26862848,6.5517006,2.3454056,-0.515586,2.0536346,-1.3156893,0.59160304,-0.8913893,1.8373125,-0.5103059,10.763761,-0.7534502,-0.67265844,0.8310708,0.8153627,-0.6524627,-0.8514333,-0.64966464,0.7661063,-0.1994928,0.55461884,5.5209866,-0.13847561,-0.88629407,0.12129362,-0.5514026,-0.07291002,-0.6632576,-0.43306166,-0.06033092,-0.23360458,0.16042644,-1.0244207,8.607409,-0.06823861,0.046057507,-0.34428734,-0.9975066,0.38051462,0.48027095,1.7400976,3.044851
a120007b7798,-0.38240618,0.271276,0.74760556,2.553308,5.4180226,2.4137275,19.80233,0.20374441,0.5760907,-0.3873984,-0.20524307,1.2835231,0.19162907,0.22766215,17.667244,-0.14428432,5.5830097,5.432152,0.95920014,-0.23832095,0.4614801,0.372787,0.93523926,0.047993295,10.333639,1.369566,0.56493676,-0.070641205,-0.6796709,-0.2203955,-0.7451274,-0.2421884,0.11424011,0.2733856,1.6701444,0.8041497,-0.2194862,16.130781,-0.30358663,0.39705357,-0.9923679,0.5618577,2.0862212,4.526462,-0.9744596,0.006697513,2.5709872,-0.7688472,-0.045097657,0.10861185,-0.664114,0.2979708,0.21183264,1.2214379,-0.06606068,0.34246674,0.6393698,6.8839846,0.7045575,0.5219717,6.276773,0.18726228,0.04552883,-0.71349657,-0.37551606,0.9404514,0.75218225,-0.5045898,0.32672286,0.5351087,-0.6358986,0.47663623,0.5865227,9.063511,0.60161793,1.766222,0.7295773,-0.4167809,-0.45320517,1.053513,1.3801315,-0.47822136,0.08874529,-1.0860306,-0.7047172,0.075997934,1.6997391,0.29672456,-0.19024193,-0.3779791,-0.3990212,-0.3521788,-0.27363837,0.043472774,1.0067015,-0.12907414,0.21386006,6.98695,-1.0854566,4.3293166,4.534101,-0.34345075,8.630746,1.0599428,2.6263878,2.2006378,2.9316463,1.3266621,8.338217,-0.44598192,0.30325478,2.3411508,1.4534504,1.9480082,-0.60292935,-0.3706425,-0.7607699,1.3957268,0.7547478,10.441252,-0.3787871,0.8198445,-0.5647141,1.1739488,0.1948219,1.4643974,0.92309964,0.9825249,-0.35108784,0.42737314,1.151935,9.774423,0.22749859,0.32356083,2.6950698,-0.3433818,1.6435488,3.7976313,1.5065124,1.6631275
06702fda3e46,0.019133598,0.43040854,1.0388037,5.6585693,7.3904667,6.608567,11.281897,-0.59485364,-0.3064674,-0.54609424,0.8117538,1.695832,1.4302242,1.4712386,9.398697,0.2796768,7.8834095,1.7378722,3.9570887,2.6551766,-0.095475495,4.0241795,-0.0679484,1.1827492,11.418074,-0.28938347,0.9557752,0.39690834,-0.0059416294,0.29870328,-0.56094676,0.29990482,0.13058138,0.252246,0.06331289,-0.11771417,0.73644596,14.849557,0.23481897,1.7377656,-0.018445253,0.40748596,-0.7514614,0.35240316,0.011240721,-0.44427294,0.8566664,1.5157632,4.797853,-0.7496277,0.71010363,1.1247191,-0.145275,2.989187,2.069732,1.421741,2.0164256,1.9654741,-0.03425324,-0.063993394,-0.10130191,-0.2910778,1.0195256,0.76740503,0.046886444,1.4319088,0.56286407,0.40878677,1.87021,-0.29576546,-0.81746954,0.20970994,-0.08557129,8.811857,-0.017774403,7.399702,-0.23662084,1.1639901,-0.04842776,0.68116355,3.4657214,0.74743104,0.8419869,-0.5893649,0.5159691,-0.14082134,-0.00032573938,0.36532617,0.8343234,0.14584178,1.0998228,0.90917856,0.24000397,-0.4439081,2.6876242,0.2136484,0.7462841,9.156952,0.51127446,4.410927,5.1227016,-0.028093904,2.689441,0.60038584,3.9116535,1.3634684,3.5546703,0.13613483,11.892875,2.2296488,1.472764,1.1847477,0.41271722,0.99518037,0.7066288,0.14053431,1.1071297,-0.28968436,2.2253633,11.626125,1.9573128,3.0772061,0.7847568,-0.020198703,0.23878017,-0.42570835,0.8874427,1.5096165,0.5589305,0.5975422,-0.88983047,9.591362,0.22763538,0.8319552,0.07821676,0.83827186,3.9282875,-0.24162912,2.8723462,3.1014705
aa06275ba5a2,0.013926715,1.4018235,2.9011745,6.772569,4.2639303,6.6009016,0.09331596,0.043065757,1.2383292,0.6209272,0.8063278,1.6904855,0.6891283,0.70782065,16.187769,0.27417916,2.2228236,1.7323056,0.6694452,0.056239516,0.90149176,2.2955527,-0.07261664,0.5349544,6.595003,1.1656467,-0.07890263,0.9928671,-0.011906922,0.89873576,1.8464248,0.29287535,0.12365407,-0.36019045,0.05688083,0.96262443,1.837405,10.650656,2.1006646,1.7322463,1.8155849,0.40123904,1.3079863,3.9164314,0.9669255,1.0370765,2.4020443,3.369997,0.26646966,0.96844566,2.121254,-0.45051122,2.7514112,2.984683,2.705824,1.1202033,1.4412849,4.8742785,1.1242843,-0.06964409,2.209832,1.3133168,1.4100733,1.1622701,0.041409016,2.87216,-0.22175533,1.992245,3.7691417,2.556539,1.2295244,1.3344357,-0.09077287,0.17694625,1.0527477,10.8755,1.1918752,0.6553426,1.1551706,2.9007094,1.6978257,1.4499788,1.4597068,-0.5958053,0.50998193,-0.1473943,1.6600254,1.16553,2.221858,2.8012881,1.6413205,1.5154362,0.518192,1.1289307,2.9418929,0.20920421,1.2186977,7.7400227,0.50473225,4.0076494,2.4690542,-0.03218323,2.6841075,0.050530672,1.4665649,0.62328815,6.1044297,0.13071218,19.008987,6.2577534,4.458865,4.1929927,1.2450669,0.9813591,1.4806316,1.4011889,3.5504673,0.47723478,1.1166356,10.794695,1.5428692,0.64156675,2.3922005,1.5131266,1.0923822,-0.43245375,0.31316808,0.32524845,0.15495205,2.002675,0.20125443,10.000778,2.553149,0.8253627,0.07467258,1.6931088,4.706521,1.5761515,7.4293685,1.8578581
49336aa1715d,2.2543972,0.17821959,1.6297028,5.0661826,4.346458,3.5321944,-0.1519059,-0.16591606,-0.56740963,0.401297,0.005544156,-0.08654481,1.8225789,-0.35660058,3.5972202,0.06928636,2.55735,-1.3357443,3.7196505,-0.08798647,-1.0625416,0.011339217,-0.24659789,-0.40604863,4.7543955,0.25434473,-0.2677878,-0.49455345,-0.9186437,0.04110086,0.33514088,1.7049263,-0.13451996,-0.011598051,-0.18283647,0.39521492,0.04693821,12.057703,0.2898203,2.3683348,0.29474664,0.8045365,-0.37433657,0.95843446,0.75562817,0.7943567,-0.2901821,0.72982776,0.11391657,0.35360855,-0.4008153,-0.68138564,-0.37609315,2.816825,0.6554428,0.4052964,-0.6079364,2.4877622,-0.24527887,1.6742554,0.92972356,0.61390096,1.1528226,-0.18709508,-0.16273049,0.6303667,1.6678047,0.5117693,0.9618187,0.15062581,0.85368896,-0.46512115,-0.28463072,2.5912435,0.58703506,9.786827,0.9655197,2.9390078,-0.24929827,-0.4118584,3.3059947,-0.25167963,0.58379024,0.64015937,0.2868465,-0.39236495,0.77688044,0.12345998,0.11614433,-0.11410397,1.1180483,-0.5310499,1.2020912,0.60044605,2.9575095,0.04357256,-0.03897938,5.4030476,1.140234,5.260736,2.0243201,-0.18458953,-0.025294542,0.3507627,0.67654765,-0.4049048,4.6045556,-0.071386755,10.032423,0.9420207,0.29638392,3.3075233,0.58774996,0.46625093,0.48070306,1.1541463,0.81684315,0.26387745,-0.26982266,5.0362816,0.86195946,3.3296738,-0.3485084,-0.19072679,1.2402271,-0.11727691,0.077898204,0.07051459,1.3352284,0.012321413,0.640867,5.1684804,-0.63455683,0.92033815,-0.057416305,1.4487801,3.8645844,-0.95874375,1.8754833,1.9339834
8b29d8fc8386,0.023019195,0.4353261,0.5455697,3.5500584,3.9844756,8.83647,6.645857,0.052857548,1.2502362,0.07145488,0.21724162,0.12205303,0.7005417,0.7188362,14.501978,0.28377938,4.4234447,6.4129796,0.6802797,0.06299719,0.9115863,0.9767175,1.2987224,-0.15644562,14.890316,1.1756811,-0.070052475,1.0034543,-0.4427008,-0.4316467,1.0586565,0.3051505,0.65361947,0.2573909,0.06811273,-1.000855,-0.14971775,15.584637,1.1427406,0.8268063,-0.5797142,0.41214764,0.37146866,2.2972984,0.97682583,1.0484492,0.86176085,0.9652128,10.373056,0.18945453,0.71516144,0.40541172,1.4320983,0.016234487,1.3457558,1.9567164,-0.816814,4.621875,-0.030138314,0.96195424,-0.0977999,0.3498148,0.3422279,0.7724647,0.05097395,1.4366646,1.2780391,0.022699058,3.150422,-0.29136896,0.59592795,0.75318265,1.9713061,1.5882387,-0.01335156,8.833798,-0.23208857,0.12201649,1.1643363,1.4881558,0.70957017,-0.02415961,0.8470217,1.6964853,-0.23854077,-0.1359163,0.28832668,0.7888292,-0.028750718,1.3480138,0.8044807,0.5623278,0.52982295,0.2602735,2.1274033,0.21696483,1.6745343,8.87545,0.51615655,11.226,3.6016064,-0.025042325,0.18279338,1.5678301,3.9171767,-0.17040902,6.1185374,0.14018145,11.600876,0.12275976,-0.09355259,2.4953265,1.6325443,1.0054944,0.7110343,0.14548078,1.1127902,-0.2854123,1.1249379,11.230652,0.642803,1.3345537,-0.131369,-0.01687342,0.24352655,0.14589721,1.4146274,1.5147171,1.5946107,-0.11021048,-0.036138475,10.015191,1.734159,0.34967464,0.08086157,-0.21109563,4.7188973,0.18696588,2.2460475,3.3770642
cec6506ae088,2.2403836,1.1384889,0.52084684,3.6429949,4.1551533,5.6616,6.371437,1.9131331,1.3646353,2.62617,0.5895022,-0.10093418,1.8049884,0.45574263,3.5683067,0.054490373,6.933942,4.459752,4.233882,-0.09840152,0.098751694,2.4270294,1.1040255,-0.42326656,7.0109167,-0.5247543,0.7481819,0.75059164,0.14179794,0.18487795,0.78665125,0.011972696,-0.15316358,0.52266276,0.8991369,0.37850013,0.45553124,5.934884,1.3636185,-0.40574288,0.7551646,1.3728931,1.0910244,-0.08272302,1.1668437,-0.3691149,0.5770325,-0.5507115,6.474937,1.0700107,1.9797854,-0.6980579,-0.39232576,-0.17161039,-0.2768097,0.38911825,0.8722676,4.069213,-0.26011953,-0.29544982,2.0223012,0.82851493,1.1342456,0.04068464,-0.17747208,-0.6570191,-0.49163303,0.49354357,2.8347485,0.74812794,0.072203994,0.036707997,-0.29862985,8.523988,0.31141213,10.050557,1.578977,1.3450804,0.9454224,1.2553428,4.0841465,0.5085681,0.5656322,0.622826,-0.48824453,0.31365377,0.274616,0.5252372,1.2556376,2.0768547,0.19549021,0.79735667,0.75318635,-0.35955027,4.2170677,0.031611755,0.46348774,5.850778,-0.092331916,7.274876,4.243498,-0.19559531,-0.039648652,0.3332076,1.6468284,-0.42108062,1.6548301,1.5227264,8.675525,-0.18188232,-0.059219748,2.949095,0.56941575,2.4477353,-0.389477,6.924471,1.881138,-0.52417374,0.9266485,6.314309,0.37116683,2.8064392,-0.36348692,2.738945,1.2231091,1.2981577,0.6288705,0.8655758,0.65448844,-0.004746318,0.6246158,5.1462665,-0.06014064,-0.14414942,-0.066954896,0.5697434,2.185882,-0.08881077,2.2818573,3.5904303
613f1d17569a,0.79420584,-0.19935377,0.39450306,3.2413144,5.2606454,9.948053,6.012152,-1.1307224,-1.179481,0.5785787,-0.96099395,-0.39288086,1.1368968,-0.718034,9.507952,-0.24570693,7.1913266,5.212181,3.3641615,6.8338304,0.17299163,3.4399595,0.84911793,-0.7726027,9.664728,-0.0748946,0.47143802,0.4195304,0.16886982,-0.027988564,1.0444219,0.23212096,-0.013556868,0.6547357,-0.5513674,-0.711231,-1.3187473,15.265982,0.47032434,0.29523084,0.90526193,-0.18950365,1.614014,0.34977493,-1.0790524,-0.72473425,0.20425099,-0.88014853,12.1958065,-0.00773461,-0.13335212,-0.19121666,0.100562505,2.5587666,2.0138674,2.5438921,0.18741383,6.5867457,-0.56122315,-0.6040057,0.6608388,-0.022984492,1.2876137,0.11945721,0.6558416,-0.3409828,-0.8604118,1.3518493,1.146888,-0.85879916,-0.03498428,-0.32304236,0.49056244,14.625712,0.24745256,9.935681,-0.06710487,1.8042356,-0.55003846,0.14770491,0.3075883,0.19013864,-0.035723217,-0.17915115,-0.81517,1.7859269,-0.6397441,-0.6939057,-1.2841183,0.6938124,0.4404606,-0.47620553,0.61250067,-0.39492688,3.486053,-0.21106233,1.0095884,7.999093,0.76539004,6.6923018,3.485536,-0.41889235,2.1797464,0.93960744,2.489838,-0.7492732,5.890728,-0.38208488,11.018245,-0.58073586,0.72358334,1.4274021,0.60086006,-0.32565424,1.6398007,1.9312918,1.4669403,-0.06412895,-0.5422293,8.948904,0.015526304,2.950922,1.8659,-0.44603878,-0.36905137,0.92982787,-0.28379554,0.8564308,-0.4737362,-0.72099173,0.866481,8.367852,-1.0371011,-0.39274135,-0.26048404,0.21176666,2.3284426,0.30069208,1.552404,2.4351652
997cb42b095c,0.7082062,1.2245809,0.28314894,4.8340797,6.004161,5.116378,6.944627,-0.57980955,-0.29903525,-0.593449,-0.39496216,1.0965817,0.34350777,0.007097751,6.985312,-0.3365087,7.6761436,2.306903,5.6431913,2.221438,0.6004555,0.94599855,-0.59117204,-0.17569596,16.135412,0.52733946,1.3276896,-0.2826286,0.95624954,0.54540145,0.7424002,0.116018265,1.200121,0.032323062,-0.6576023,0.27274108,0.36315763,19.30976,0.074430674,-0.7982847,-0.61244863,1.4703877,-0.24111974,-0.8382478,-1.1726925,1.216294,0.8999724,-0.31886944,8.400797,-0.5221062,0.31415954,-0.29353267,0.7515837,-0.4919362,0.11533882,1.5185581,0.7257618,3.3084142,0.5117528,-0.6973357,-0.6272906,0.7688199,-0.19581625,1.6917853,-0.56703377,1.2339354,1.1693039,0.66443354,2.9283772,0.32910916,0.68903196,0.24627843,0.40465093,4.3352075,-0.38654548,5.355699,-0.16741824,0.38840663,-0.6367316,1.5968627,0.23865244,-0.6821203,0.8977271,0.9698249,-0.1550787,0.50686765,0.50530076,1.4793127,1.0304224,-0.6154799,0.32650337,0.47549582,0.77677596,1.9371717,3.3831632,-0.28446484,2.4004982,6.722752,0.3827687,6.5940905,1.3459063,-0.48643386,2.091656,1.6656945,4.582702,-0.04435006,7.7018228,1.1370589,12.548594,1.4109614,1.7578777,2.4601195,0.0849168,-0.5539334,2.2065456,0.66487265,3.4905288,-0.15868197,-0.62075484,6.1924515,1.2273245,0.5887115,0.16096886,1.0181448,-0.02756805,-0.61517096,1.6364604,-0.89315253,1.4291816,-0.45577767,0.766749,6.8095193,1.3709586,-0.7286127,-0.3190215,0.10348806,3.7335703,1.4151375,3.0119452,2.5903988
21e74451fc57,0.70351815,-0.6911379,-0.22118622,4.1912465,2.5308285,6.909174,-0.6434971,-0.58485806,-1.0768466,0.47593996,0.19871387,-0.48600072,-0.45365685,0.0014182627,4.294335,2.4843767,2.5789888,0.22164422,3.2561002,2.2179537,-0.117994726,1.868408,-0.595375,-0.18145591,7.789778,-0.9386105,0.38316724,0.31393442,0.22896087,0.14494799,-0.6839044,0.109689325,0.78325677,0.5346567,-0.6633933,-0.42964977,-0.038405553,10.392977,-1.2802525,-0.803254,0.81295735,-0.2983054,0.6999905,-0.8478122,-0.12858129,-0.8381633,0.8938258,0.83412814,8.719702,-0.5277842,-0.675848,-0.70403576,0.74615335,-0.4959913,1.5741868,-0.40980554,0.07522488,2.3462353,0.5067881,-0.7024233,-0.63151574,-0.14002846,0.23966637,0.0013683066,-0.5719653,-1.1160046,-0.97803825,-0.3563276,1.5648994,-0.28955376,-0.770404,-0.63478756,1.3797417,2.0661633,-1.0048226,10.586921,-0.17288646,-1.26239,-0.6414574,-0.8289162,1.2304385,-0.68737066,-0.66631585,-1.3170178,0.53242266,0.5009497,-0.20727362,-1.30265,1.3386708,0.0042007193,0.019800574,0.14961031,-0.051414803,-0.84950787,0.78327876,-0.2884661,-0.033757567,5.7423344,0.084585935,3.3417742,2.9091377,-0.49011564,-0.42377353,-1.2750621,1.9714959,2.5672123,3.3440914,-0.47653076,11.649471,0.39628953,-0.62383044,3.7155643,-0.8306207,-0.56637716,0.8195351,-0.6083785,-1.0328212,-0.1638362,-0.62503535,6.183324,-1.1759131,2.3303452,0.15595807,-0.52364844,-1.4969484,-0.10400485,-1.0158755,-0.44014576,-0.19219643,-0.11895941,-1.2689722,-0.08399752,-0.024479203,-0.61895275,-0.32221246,0.6889286,2.6863542,-0.56503713,2.3548753,1.4130663
a7de418fbaa3,-0.37742764,-0.07148057,0.2835272,6.219676,6.2902436,9.210437,6.1398287,-0.3783875,0.27811193,0.17799932,0.94912875,-0.28913367,0.9324384,1.6872765,6.0784893,5.2665906,4.7736473,1.0357451,6.66276,-0.23462081,1.8179616,1.2246131,-0.42348439,0.05411031,16.078766,0.7337518,0.5697827,1.0909832,0.28462285,0.10262956,-0.73889154,-0.89706624,-0.39700508,-0.8783803,1.6762944,1.383607,2.23881,13.286457,-0.6448959,2.1591985,-0.42207685,1.1529999,-0.04609015,-0.4566567,-0.9690387,0.012924537,1.1452019,0.50122344,11.826712,-0.2955668,-0.20816003,1.2861049,0.96823895,-0.33015007,1.1598938,1.1035719,0.3124063,3.5469244,-0.4542219,-0.49435622,-0.45871678,0.6657609,0.27911538,-0.19797836,-0.3702788,0.38888803,0.7586397,1.2039425,2.7880666,0.5407419,-0.43205255,0.40620714,0.5914961,7.437596,-0.7865897,9.224657,-0.699185,1.101502,0.7606607,-0.6233742,4.6756487,-0.47264552,0.7555174,0.39612168,-0.6989926,1.3507557,0.03909467,-0.5712668,1.3137265,0.25431195,-0.39242414,0.3971569,-0.69327897,0.0499774,3.1834722,-0.12482484,-0.300587,7.172101,1.3960758,6.2630773,3.1333354,-0.33954075,-0.2273879,0.10360304,2.6334648,-0.6326455,6.0474963,1.331847,12.048006,0.6652466,0.8757044,1.5608131,-0.106112465,-0.057458848,0.25700688,-0.3643045,2.5537484,0.04695736,0.7592937,9.598037,-0.3725597,2.5737505,-0.5593927,1.1782093,-0.24563122,-0.9394418,0.40666163,1.6495482,1.0833181,0.11455158,0.61160356,8.962738,1.1938344,0.6705376,-0.19171084,0.3389785,3.1725118,1.0791681,1.7367059,0.59380066
eabcc33d311f,0.8701755,-0.4802159,1.34178,5.062905,5.8835516,5.9878044,14.981617,-0.40538326,0.5497833,1.1413136,0.9230062,-0.31487375,0.5468207,-0.6259966,13.624029,-0.16549529,5.5550685,5.2933984,2.2852626,-0.25325155,0.43917692,2.1166642,0.91722834,1.2547352,16.042887,0.70608723,-0.48422673,-0.094032906,-0.48897907,0.49688834,0.29805285,0.8903012,1.0049782,0.24678563,-0.4575227,0.1299862,1.2889215,8.830193,0.2916076,0.37575895,0.982586,0.53775585,-0.6062039,0.5047673,0.052882165,0.5162299,6.3120837,-0.79212415,8.850716,1.148407,-0.034463957,0.27407017,0.18856221,-0.35183355,1.8083898,0.63945556,-0.07642561,6.6836224,-0.48076934,-0.52156067,-0.48130998,0.9120007,0.6642903,-0.47664776,0.7357583,-0.24800116,0.72612554,-0.53071743,3.3577046,-0.100980744,0.060592305,0.45121747,-0.50676775,8.242767,-0.20218234,6.822731,1.3359476,5.4130144,1.8389808,0.22914936,1.3640285,0.27522182,-0.1852695,1.1701652,-0.7278167,0.05063804,0.0068823844,-0.14644647,-1.1690476,-0.40418607,0.8233948,0.5283426,-0.2993361,1.3219227,3.9677966,-0.1462207,0.18722266,8.819748,-0.3541162,3.9294274,2.9355404,1.4240416,4.5495844,1.4655946,1.350652,0.14261141,6.0086017,1.3057404,11.734752,1.6381762,-0.73420423,1.093949,-0.61257935,1.894683,-0.6257065,0.87106633,1.5776124,1.3736396,2.8559337,9.096824,-0.40391546,4.393242,0.33409226,2.5606396,0.5837102,-0.40534443,-0.81382424,1.296725,0.7309435,0.084020354,-0.5295984,10.129866,0.20039213,1.0174171,-0.20877375,0.6123339,3.561913,-0.3533979,1.4698677,0.9425855
